,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
151,06/27/20,07:10 PM,10:10 PM,Mets at Padres,Petco Park - San Diego,,06/27/20,06/28/20,10:10 PM,01:10 AM,False,True,06/27/20,06:10 PM,09:10 PM,FREE,BUSY
152,06/28/20,01:10 PM,04:10 PM,Mets at Padres,Petco Park - San Diego,,06/28/20,06/28/20,04:10 PM,07:10 PM,False,True,06/28/20,12:10 PM,03:10 PM,FREE,BUSY
153,07/07/20,07:10 PM,10:10 PM,Dodgers at Padres,Petco Park - San Diego,,07/07/20,07/08/20,10:10 PM,01:10 AM,False,True,07/07/20,06:10 PM,09:10 PM,FREE,BUSY
154,07/08/20,07:10 PM,10:10 PM,Dodgers at Padres,Petco Park - San Diego,,07/08/20,07/09/20,10:10 PM,01:10 AM,False,True,07/08/20,06:10 PM,09:10 PM,FREE,BUSY
155,07/09/20,06:10 PM,09:10 PM,Dodgers at Padres,Petco Park - San Diego,,07/09/20,07/10/20,09:10 PM,12:10 AM,False,True,07/09/20,05:10 PM,08:10 PM,FREE,BUSY
156,07/14/20,,,AL All-Stars at NL All-Stars - Time TBD,Dodger Stadium - Los Angeles,,07/14/20,07/14/20,,,False,True,07/14/20,,,FREE,BUSY
157,07/17/20,07:10 PM,10:10 PM,Brewers at Padres,Petco Park - San Diego,,07/17/20,07/18/20,10:10 PM,01:10 AM,False,True,07/17/20,06:10 PM,09:10 PM,FREE,BUSY
158,07/18/20,05:40 PM,08:40 PM,Brewers at Padres,Petco Park - San Diego,,07/18/20,07/18/20,08:40 PM,11:40 PM,False,True,07/18/20,04:40 PM,07:40 PM,FREE,BUSY
159,07/19/20,01:10 PM,04:10 PM,Brewers at Padres,Petco Park - San Diego,,07/19/20,07/19/20,04:10 PM,07:10 PM,False,True,07/19/20,12:10 PM,03:10 PM,FREE,BUSY
160,07/27/20,07:10 PM,10:10 PM,Pirates at Padres,Petco Park - San Diego,,07/27/20,07/28/20,10:10 PM,01:10 AM,False,True,07/27/20,06:10 PM,09:10 PM,FREE,BUSY
161,07/28/20,07:10 PM,10:10 PM,Pirates at Padres,Petco Park - San Diego,,07/28/20,07/29/20,10:10 PM,01:10 AM,False,True,07/28/20,06:10 PM,09:10 PM,FREE,BUSY
162,07/29/20,12:40 PM,03:40 PM,Pirates at Padres,Petco Park - San Diego,,07/29/20,07/29/20,03:40 PM,06:40 PM,False,True,07/29/20,11:40 AM,02:40 PM,FREE,BUSY
163,07/30/20,07:10 PM,10:10 PM,Phillies at Padres,Petco Park - San Diego,,07/30/20,07/31/20,10:10 PM,01:10 AM,False,True,07/30/20,06:10 PM,09:10 PM,FREE,BUSY
164,07/31/20,07:10 PM,10:10 PM,Phillies at Padres,Petco Park - San Diego,,07/31/20,08/01/20,10:10 PM,01:10 AM,False,True,07/31/20,06:10 PM,09:10 PM,FREE,BUSY
165,08/01/20,05:40 PM,08:40 PM,Phillies at Padres,Petco Park - San Diego,,08/01/20,08/01/20,08:40 PM,11:40 PM,False,True,08/01/20,04:40 PM,07:40 PM,FREE,BUSY
166,08/02/20,01:10 PM,04:10 PM,Phillies at Padres,Petco Park - San Diego,,08/02/20,08/02/20,04:10 PM,07:10 PM,False,True,08/02/20,12:10 PM,03:10 PM,FREE,BUSY
167,08/07/20,07:10 PM,10:10 PM,Rockies at Padres,Petco Park - San Diego,,08/07/20,08/08/20,10:10 PM,01:10 AM,False,True,08/07/20,06:10 PM,09:10 PM,FREE,BUSY
168,08/08/20,05:40 PM,08:40 PM,Rockies at Padres,Petco Park - San Diego,,08/08/20,08/08/20,08:40 PM,11:40 PM,False,True,08/08/20,04:40 PM,07:40 PM,FREE,BUSY
169,08/09/20,01:10 PM,04:10 PM,Rockies at Padres,Petco Park - San Diego,,08/09/20,08/09/20,04:10 PM,07:10 PM,False,True,08/09/20,12:10 PM,03:10 PM,FREE,BUSY
170,08/18/20,07:10 PM,10:10 PM,Giants at Padres,Petco Park - San Diego,,08/18/20,08/19/20,10:10 PM,01:10 AM,False,True,08/18/20,06:10 PM,09:10 PM,FREE,BUSY
171,08/19/20,06:10 PM,09:10 PM,Giants at Padres,Petco Park - San Diego,,08/19/20,08/20/20,09:10 PM,12:10 AM,False,True,08/19/20,05:10 PM,08:10 PM,FREE,BUSY
172,08/21/20,07:10 PM,10:10 PM,Nationals at Padres,Petco Park - San Diego,,08/21/20,08/22/20,10:10 PM,01:10 AM,False,True,08/21/20,06:10 PM,09:10 PM,FREE,BUSY
173,08/22/20,05:40 PM,08:40 PM,Nationals at Padres,Petco Park - San Diego,,08/22/20,08/22/20,08:40 PM,11:40 PM,False,True,08/22/20,04:40 PM,07:40 PM,FREE,BUSY
174,08/23/20,01:10 PM,04:10 PM,Nationals at Padres,Petco Park - San Diego,,08/23/20,08/23/20,04:10 PM,07:10 PM,False,True,08/23/20,12:10 PM,03:10 PM,FREE,BUSY
175,09/01/20,07:10 PM,10:10 PM,Mariners at Padres,Petco Park - San Diego,,09/01/20,09/02/20,10:10 PM,01:10 AM,False,True,09/01/20,06:10 PM,09:10 PM,FREE,BUSY
176,09/02/20,06:10 PM,09:10 PM,Mariners at Padres,Petco Park - San Diego,,09/02/20,09/03/20,09:10 PM,12:10 AM,False,True,09/02/20,05:10 PM,08:10 PM,FREE,BUSY
177,09/03/20,07:10 PM,10:10 PM,Giants at Padres,Petco Park - San Diego,,09/03/20,09/04/20,10:10 PM,01:10 AM,False,True,09/03/20,06:10 PM,09:10 PM,FREE,BUSY
178,09/04/20,07:10 PM,10:10 PM,Giants at Padres,Petco Park - San Diego,,09/04/20,09/05/20,10:10 PM,01:10 AM,False,True,09/04/20,06:10 PM,09:10 PM,FREE,BUSY
