,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
176,08/26/20,,,Red Sox at White Sox - Time TBD,Guaranteed Rate Field - Chicago,,08/26/20,08/26/20,,,False,True,08/26/20,,,FREE,BUSY
177,08/27/20,,,Red Sox at White Sox - Time TBD,Guaranteed Rate Field - Chicago,,08/27/20,08/27/20,,,False,True,08/27/20,,,FREE,BUSY
178,08/28/20,,,Astros at White Sox - Time TBD,Guaranteed Rate Field - Chicago,,08/28/20,08/28/20,,,False,True,08/28/20,,,FREE,BUSY
179,08/29/20,,,Astros at White Sox - Time TBD,Guaranteed Rate Field - Chicago,,08/29/20,08/29/20,,,False,True,08/29/20,,,FREE,BUSY
180,08/30/20,,,Astros at White Sox - Time TBD,Guaranteed Rate Field - Chicago,,08/30/20,08/30/20,,,False,True,08/30/20,,,FREE,BUSY
181,09/08/20,,,Dodgers at White Sox - Time TBD,Guaranteed Rate Field - Chicago,,09/08/20,09/08/20,,,False,True,09/08/20,,,FREE,BUSY
182,09/09/20,,,Dodgers at White Sox - Time TBD,Guaranteed Rate Field - Chicago,,09/09/20,09/09/20,,,False,True,09/09/20,,,FREE,BUSY
183,09/10/20,,,Dodgers at White Sox - Time TBD,Guaranteed Rate Field - Chicago,,09/10/20,09/10/20,,,False,True,09/10/20,,,FREE,BUSY
184,09/17/20,,,Royals at White Sox - Time TBD,Guaranteed Rate Field - Chicago,,09/17/20,09/17/20,,,False,True,09/17/20,,,FREE,BUSY
185,09/18/20,,,Royals at White Sox - Time TBD,Guaranteed Rate Field - Chicago,,09/18/20,09/18/20,,,False,True,09/18/20,,,FREE,BUSY
186,09/19/20,,,Royals at White Sox - Time TBD,Guaranteed Rate Field - Chicago,,09/19/20,09/19/20,,,False,True,09/19/20,,,FREE,BUSY
187,09/20/20,,,Royals at White Sox - Time TBD,Guaranteed Rate Field - Chicago,,09/20/20,09/20/20,,,False,True,09/20/20,,,FREE,BUSY
188,09/21/20,,,Indians at White Sox - Time TBD,Guaranteed Rate Field - Chicago,,09/21/20,09/21/20,,,False,True,09/21/20,,,FREE,BUSY
189,09/22/20,,,Indians at White Sox - Time TBD,Guaranteed Rate Field - Chicago,,09/22/20,09/22/20,,,False,True,09/22/20,,,FREE,BUSY
190,09/23/20,,,Indians at White Sox - Time TBD,Guaranteed Rate Field - Chicago,,09/23/20,09/23/20,,,False,True,09/23/20,,,FREE,BUSY
