,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
109,03/16/20,01:05 PM,01:05 PM,Phillies at Orioles,Ed Smith Stadium - Sarasota,,03/16/20,03/16/20,04:05 PM,04:05 PM,False,True,03/16/20,12:05 PM,12:05 PM,FREE,BUSY
110,03/17/20,01:05 PM,01:05 PM,Nationals at Orioles,Ed Smith Stadium - Sarasota,,03/17/20,03/17/20,04:05 PM,04:05 PM,False,True,03/17/20,12:05 PM,12:05 PM,FREE,BUSY
111,03/20/20,06:05 PM,06:05 PM,Red Sox at Orioles,Ed Smith Stadium - Sarasota,,03/20/20,03/20/20,09:05 PM,09:05 PM,False,True,03/20/20,05:05 PM,05:05 PM,FREE,BUSY
112,03/21/20,06:05 PM,06:05 PM,Twins at Orioles,Ed Smith Stadium - Sarasota,,03/21/20,03/21/20,09:05 PM,09:05 PM,False,True,03/21/20,05:05 PM,05:05 PM,FREE,BUSY
113,03/22/20,01:05 PM,01:05 PM,Phillies at Orioles,Ed Smith Stadium - Sarasota,,03/22/20,03/22/20,04:05 PM,04:05 PM,False,True,03/22/20,12:05 PM,12:05 PM,FREE,BUSY
114,03/23/20,01:05 PM,01:05 PM,Mets at Orioles,Ed Smith Stadium - Sarasota,,03/23/20,03/23/20,04:05 PM,04:05 PM,False,True,03/23/20,12:05 PM,12:05 PM,FREE,BUSY
115,03/26/20,03:05 PM,03:05 PM,Yankees at Orioles,Oriole Park at Camden Yards - Baltimore,,03/26/20,03/26/20,06:05 PM,06:05 PM,False,True,03/26/20,02:05 PM,02:05 PM,FREE,BUSY
116,03/28/20,04:05 PM,04:05 PM,Yankees at Orioles,Oriole Park at Camden Yards - Baltimore,,03/28/20,03/28/20,07:05 PM,07:05 PM,False,True,03/28/20,03:05 PM,03:05 PM,FREE,BUSY
117,03/29/20,01:05 PM,01:05 PM,Yankees at Orioles,Oriole Park at Camden Yards - Baltimore,,03/29/20,03/29/20,04:05 PM,04:05 PM,False,True,03/29/20,12:05 PM,12:05 PM,FREE,BUSY
118,03/30/20,06:35 PM,06:35 PM,Red Sox at Orioles,Oriole Park at Camden Yards - Baltimore,,03/30/20,03/30/20,09:35 PM,09:35 PM,False,True,03/30/20,05:35 PM,05:35 PM,FREE,BUSY
119,03/31/20,06:35 PM,06:35 PM,Red Sox at Orioles,Oriole Park at Camden Yards - Baltimore,,03/31/20,03/31/20,09:35 PM,09:35 PM,False,True,03/31/20,05:35 PM,05:35 PM,FREE,BUSY
120,04/01/20,01:05 PM,01:05 PM,Red Sox at Orioles,Oriole Park at Camden Yards - Baltimore,,04/01/20,04/01/20,04:05 PM,04:05 PM,False,True,04/01/20,12:05 PM,12:05 PM,FREE,BUSY
121,04/10/20,07:05 PM,07:05 PM,Pirates at Orioles,Oriole Park at Camden Yards - Baltimore,,04/10/20,04/10/20,10:05 PM,10:05 PM,False,True,04/10/20,06:05 PM,06:05 PM,FREE,BUSY
122,04/11/20,04:05 PM,04:05 PM,Pirates at Orioles,Oriole Park at Camden Yards - Baltimore,,04/11/20,04/11/20,07:05 PM,07:05 PM,False,True,04/11/20,03:05 PM,03:05 PM,FREE,BUSY
123,04/12/20,01:05 PM,01:05 PM,Pirates at Orioles,Oriole Park at Camden Yards - Baltimore,,04/12/20,04/12/20,04:05 PM,04:05 PM,False,True,04/12/20,12:05 PM,12:05 PM,FREE,BUSY
124,04/14/20,06:35 PM,06:35 PM,Cubs at Orioles,Oriole Park at Camden Yards - Baltimore,,04/14/20,04/14/20,09:35 PM,09:35 PM,False,True,04/14/20,05:35 PM,05:35 PM,FREE,BUSY
125,04/15/20,06:35 PM,06:35 PM,Cubs at Orioles,Oriole Park at Camden Yards - Baltimore,,04/15/20,04/15/20,09:35 PM,09:35 PM,False,True,04/15/20,05:35 PM,05:35 PM,FREE,BUSY
126,04/24/20,07:05 PM,07:05 PM,Blue Jays at Orioles,Oriole Park at Camden Yards - Baltimore,,04/24/20,04/24/20,10:05 PM,10:05 PM,False,True,04/24/20,06:05 PM,06:05 PM,FREE,BUSY
127,04/25/20,04:05 PM,04:05 PM,Blue Jays at Orioles,Oriole Park at Camden Yards - Baltimore,,04/25/20,04/25/20,07:05 PM,07:05 PM,False,True,04/25/20,03:05 PM,03:05 PM,FREE,BUSY
128,04/26/20,01:05 PM,01:05 PM,Blue Jays at Orioles,Oriole Park at Camden Yards - Baltimore,,04/26/20,04/26/20,04:05 PM,04:05 PM,False,True,04/26/20,12:05 PM,12:05 PM,FREE,BUSY
129,04/27/20,06:35 PM,06:35 PM,Royals at Orioles,Oriole Park at Camden Yards - Baltimore,,04/27/20,04/27/20,09:35 PM,09:35 PM,False,True,04/27/20,05:35 PM,05:35 PM,FREE,BUSY
130,04/28/20,06:35 PM,06:35 PM,Royals at Orioles,Oriole Park at Camden Yards - Baltimore,,04/28/20,04/28/20,09:35 PM,09:35 PM,False,True,04/28/20,05:35 PM,05:35 PM,FREE,BUSY
131,04/29/20,06:35 PM,06:35 PM,Royals at Orioles,Oriole Park at Camden Yards - Baltimore,,04/29/20,04/29/20,09:35 PM,09:35 PM,False,True,04/29/20,05:35 PM,05:35 PM,FREE,BUSY
