,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
73,08/06/19,06:45 PM,09:45 PM,Nationals at Giants,Oracle Park - San Francisco,Local TV: NBCS BA ----- Local Radio: KNBR 680- KXZM 93.7,08/06/19,08/07/19,09:45 PM,12:45 AM,False,True,08/06/19,05:45 PM,08:45 PM,FREE,BUSY
74,08/07/19,12:45 PM,03:45 PM,Nationals at Giants,Oracle Park - San Francisco,Local TV: NBCS BA ----- Local Radio: KNBR 680- KXZM 93.7,08/07/19,08/07/19,03:45 PM,06:45 PM,False,True,08/07/19,11:45 AM,02:45 PM,FREE,BUSY
75,08/08/19,06:45 PM,09:45 PM,Phillies at Giants,Oracle Park - San Francisco,Local TV: YouTube ----- Local Radio: KNBR 680- KXZM 93.7,08/08/19,08/09/19,09:45 PM,12:45 AM,False,True,08/08/19,05:45 PM,08:45 PM,FREE,BUSY
76,08/09/19,07:15 PM,10:15 PM,Phillies at Giants,Oracle Park - San Francisco,Local TV: NBCS BA ----- Local Radio: KNBR 680- KXZM 93.7,08/09/19,08/10/19,10:15 PM,01:15 AM,False,True,08/09/19,06:15 PM,09:15 PM,FREE,BUSY
77,08/10/19,01:05 PM,04:05 PM,Phillies at Giants,Oracle Park - San Francisco,Local TV: NBCS BA- FS1 ----- Local Radio: KNBR 680- KXZM 93.7,08/10/19,08/10/19,04:05 PM,07:05 PM,False,True,08/10/19,12:05 PM,03:05 PM,FREE,BUSY
78,08/11/19,04:05 PM,07:05 PM,Phillies at Giants,Oracle Park - San Francisco,Local TV: ESPN ----- Local Radio: KNBR 680- KXZM 93.7,08/11/19,08/11/19,07:05 PM,10:05 PM,False,True,08/11/19,03:05 PM,06:05 PM,FREE,BUSY
79,08/13/19,06:45 PM,09:45 PM,Athletics at Giants,Oracle Park - San Francisco,Local TV: NBCS BA ----- Local Radio: KNBR 680- KXZM 93.7,08/13/19,08/14/19,09:45 PM,12:45 AM,False,True,08/13/19,05:45 PM,08:45 PM,FREE,BUSY
80,08/14/19,12:45 PM,03:45 PM,Athletics at Giants,Oracle Park - San Francisco,Local TV: NBCS BA ----- Local Radio: KNBR 680- KXZM 93.7,08/14/19,08/14/19,03:45 PM,06:45 PM,False,True,08/14/19,11:45 AM,02:45 PM,FREE,BUSY
81,08/26/19,06:45 PM,09:45 PM,D-backs at Giants,Oracle Park - San Francisco,Local TV: NBCS BA ----- Local Radio: KNBR 680- KXZM 93.7,08/26/19,08/27/19,09:45 PM,12:45 AM,False,True,08/26/19,05:45 PM,08:45 PM,FREE,BUSY
82,08/27/19,06:45 PM,09:45 PM,D-backs at Giants,Oracle Park - San Francisco,Local TV: NBCS BA ----- Local Radio: KNBR 680- KXZM 93.7,08/27/19,08/28/19,09:45 PM,12:45 AM,False,True,08/27/19,05:45 PM,08:45 PM,FREE,BUSY
83,08/29/19,06:45 PM,09:45 PM,Padres at Giants,Oracle Park - San Francisco,Local TV: NBCS BA ----- Local Radio: KNBR 680- KXZM 93.7,08/29/19,08/30/19,09:45 PM,12:45 AM,False,True,08/29/19,05:45 PM,08:45 PM,FREE,BUSY
84,08/30/19,07:15 PM,10:15 PM,Padres at Giants,Oracle Park - San Francisco,Local TV: NBCS BA ----- Local Radio: KNBR 680- KXZM 93.7,08/30/19,08/31/19,10:15 PM,01:15 AM,False,True,08/30/19,06:15 PM,09:15 PM,FREE,BUSY
85,08/31/19,06:05 PM,09:05 PM,Padres at Giants,Oracle Park - San Francisco,Local TV: NBCS BA- MLBN (out-of-market only) ----- Local Radio: KNBR 680- KXZM 93.7,08/31/19,09/01/19,09:05 PM,12:05 AM,False,True,08/31/19,05:05 PM,08:05 PM,FREE,BUSY
86,09/01/19,01:05 PM,04:05 PM,Padres at Giants,Oracle Park - San Francisco,Local TV: NBCS BA- MLBN (out-of-market only) ----- Local Radio: KNBR 680- KXZM 93.7,09/01/19,09/01/19,04:05 PM,07:05 PM,False,True,09/01/19,12:05 PM,03:05 PM,FREE,BUSY
87,09/09/19,06:45 PM,09:45 PM,Pirates at Giants,Oracle Park - San Francisco,Local TV: NBCS BA ----- Local Radio: KNBR 104.5 FM/680 AM- KXZM 93.7,09/09/19,09/10/19,09:45 PM,12:45 AM,False,True,09/09/19,05:45 PM,08:45 PM,FREE,BUSY
88,09/10/19,06:45 PM,09:45 PM,Pirates at Giants,Oracle Park - San Francisco,Local TV: NBCS BA ----- Local Radio: KNBR 104.5 FM/680 AM- KXZM 93.7,09/10/19,09/11/19,09:45 PM,12:45 AM,False,True,09/10/19,05:45 PM,08:45 PM,FREE,BUSY
89,09/11/19,06:45 PM,09:45 PM,Pirates at Giants,Oracle Park - San Francisco,Local TV: NBCS BA ----- Local Radio: KNBR 104.5 FM/680 AM- KXZM 93.7,09/11/19,09/12/19,09:45 PM,12:45 AM,False,True,09/11/19,05:45 PM,08:45 PM,FREE,BUSY
90,09/12/19,12:45 PM,03:45 PM,Pirates at Giants,Oracle Park - San Francisco,Local TV: NBCS BA ----- Local Radio: KNBR 104.5 FM/680 AM- KXZM 93.7,09/12/19,09/12/19,03:45 PM,06:45 PM,False,True,09/12/19,11:45 AM,02:45 PM,FREE,BUSY
91,09/13/19,07:15 PM,10:15 PM,Marlins at Giants,Oracle Park - San Francisco,Local TV: NBCS BA ----- Local Radio: KNBR 104.5 FM/680 AM- KXZM 93.7,09/13/19,09/14/19,10:15 PM,01:15 AM,False,True,09/13/19,06:15 PM,09:15 PM,FREE,BUSY
92,09/14/19,06:05 PM,09:05 PM,Marlins at Giants,Oracle Park - San Francisco,Local TV: NBCS BA ----- Local Radio: KNBR 104.5 FM/680 AM- KXZM 93.7,09/14/19,09/15/19,09:05 PM,12:05 AM,False,True,09/14/19,05:05 PM,08:05 PM,FREE,BUSY
93,09/15/19,01:05 PM,04:05 PM,Marlins at Giants,Oracle Park - San Francisco,Local TV: NBCS BA ----- Local Radio: KNBR 104.5 FM/680 AM- KXZM 93.7,09/15/19,09/15/19,04:05 PM,07:05 PM,False,True,09/15/19,12:05 PM,03:05 PM,FREE,BUSY
94,09/24/19,06:45 PM,09:45 PM,Rockies at Giants,Oracle Park - San Francisco,Local TV: NBCS BA ----- Local Radio: KNBR 104.5 FM/680 AM- KXZM 93.7,09/24/19,09/25/19,09:45 PM,12:45 AM,False,True,09/24/19,05:45 PM,08:45 PM,FREE,BUSY
