,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
22,04/26/19,07:10 PM,07:10 PM,Brewers at Mets,Citi Field - Flushing,Local TV: SNY- MLBN (out-of-market only) ----- Local Radio: WCBS 880- ESPN Deportes 1050,04/26/19,04/26/19,10:10 PM,10:10 PM,False,True,04/26/19,06:10 PM,06:10 PM,FREE,BUSY
23,04/27/19,07:10 PM,07:10 PM,Brewers at Mets,Citi Field - Flushing,Local TV: WPIX- FS1 ----- Local Radio: WCBS 880- ESPN Deportes 1050,04/27/19,04/27/19,10:10 PM,10:10 PM,False,True,04/27/19,06:10 PM,06:10 PM,FREE,BUSY
24,04/28/19,01:10 PM,01:10 PM,Brewers at Mets,Citi Field - Flushing,Local TV: WPIX ----- Local Radio: WCBS 880- ESPN Deportes 1050,04/28/19,04/28/19,04:10 PM,04:10 PM,False,True,04/28/19,12:10 PM,12:10 PM,FREE,BUSY
25,04/29/19,07:10 PM,07:10 PM,Reds at Mets,Citi Field - Flushing,Local TV: SNY ----- Local Radio: WCBS 880- ESPN Deportes 1050,04/29/19,04/29/19,10:10 PM,10:10 PM,False,True,04/29/19,06:10 PM,06:10 PM,FREE,BUSY
26,04/30/19,07:10 PM,07:10 PM,Reds at Mets,Citi Field - Flushing,Local TV: SNY ----- Local Radio: WCBS 880- ESPN Deportes 1050,04/30/19,04/30/19,10:10 PM,10:10 PM,False,True,04/30/19,06:10 PM,06:10 PM,FREE,BUSY
27,05/01/19,07:10 PM,07:10 PM,Reds at Mets,Citi Field - Flushing,Local TV: SNY ----- Local Radio: WCBS 880- ESPN Deportes 1050,05/01/19,05/01/19,10:10 PM,10:10 PM,False,True,05/01/19,06:10 PM,06:10 PM,FREE,BUSY
28,05/02/19,12:10 PM,12:10 PM,Reds at Mets,Citi Field - Flushing,Local TV: SNY- MLBN (out-of-market only) ----- Local Radio: WCBS 880- ESPN Deportes 1050,05/02/19,05/02/19,03:10 PM,03:10 PM,False,True,05/02/19,11:10 AM,11:10 AM,FREE,BUSY
29,05/10/19,07:10 PM,07:10 PM,Marlins at Mets,Citi Field - Flushing,Local TV: SNY ----- Local Radio: WCBS 880- ESPN Deportes 1050,05/10/19,05/10/19,10:10 PM,10:10 PM,False,True,05/10/19,06:10 PM,06:10 PM,FREE,BUSY
30,05/11/19,07:10 PM,07:10 PM,Marlins at Mets,Citi Field - Flushing,Local TV: WPIX ----- Local Radio: WCBS 880- ESPN Deportes 1050,05/11/19,05/11/19,10:10 PM,10:10 PM,False,True,05/11/19,06:10 PM,06:10 PM,FREE,BUSY
31,05/20/19,07:10 PM,07:10 PM,Nationals at Mets,Citi Field - Flushing,Local TV: SNY ----- Local Radio: WCBS 880- ESPN Deportes 1050,05/20/19,05/20/19,10:10 PM,10:10 PM,False,True,05/20/19,06:10 PM,06:10 PM,FREE,BUSY
32,05/21/19,07:10 PM,07:10 PM,Nationals at Mets,Citi Field - Flushing,Local TV: SNY ----- Local Radio: WCBS 880- ESPN Deportes 1050,05/21/19,05/21/19,10:10 PM,10:10 PM,False,True,05/21/19,06:10 PM,06:10 PM,FREE,BUSY
33,05/22/19,07:10 PM,07:10 PM,Nationals at Mets,Citi Field - Flushing,Local TV: SNY- MLBN (out-of-market only) ----- Local Radio: WCBS 880- ESPN Deportes 1050,05/22/19,05/22/19,10:10 PM,10:10 PM,False,True,05/22/19,06:10 PM,06:10 PM,FREE,BUSY
34,05/23/19,12:10 PM,12:10 PM,Nationals at Mets,Citi Field - Flushing,Local TV: SNY ----- Local Radio: WCBS 880- ESPN Deportes 1050,05/23/19,05/23/19,03:10 PM,03:10 PM,False,True,05/23/19,11:10 AM,11:10 AM,FREE,BUSY
35,05/24/19,07:10 PM,07:10 PM,Tigers at Mets,Citi Field - Flushing,Local TV: SNY ----- Local Radio: WCBS 880- ESPN Deportes 1050,05/24/19,05/24/19,10:10 PM,10:10 PM,False,True,05/24/19,06:10 PM,06:10 PM,FREE,BUSY
36,05/25/19,04:10 PM,04:10 PM,Tigers at Mets,Citi Field - Flushing,Local TV: WPIX ----- Local Radio: WCBS 880- ESPN Deportes 1050,05/25/19,05/25/19,07:10 PM,07:10 PM,False,True,05/25/19,03:10 PM,03:10 PM,FREE,BUSY
37,05/26/19,01:10 PM,01:10 PM,Tigers at Mets,Citi Field - Flushing,Local TV: WPIX ----- Local Radio: WCBS 880- ESPN Deportes 1050,05/26/19,05/26/19,04:10 PM,04:10 PM,False,True,05/26/19,12:10 PM,12:10 PM,FREE,BUSY
38,06/04/19,07:10 PM,07:10 PM,Giants at Mets,Citi Field - Flushing,Local TV: SNY ----- Local Radio: WCBS 880- ESPN Deportes 1050,06/04/19,06/04/19,10:10 PM,10:10 PM,False,True,06/04/19,06:10 PM,06:10 PM,FREE,BUSY
39,06/05/19,07:10 PM,07:10 PM,Giants at Mets,Citi Field - Flushing,Local TV: SNY ----- Local Radio: WCBS 880- ESPN Deportes 1050,06/05/19,06/05/19,10:10 PM,10:10 PM,False,True,06/05/19,06:10 PM,06:10 PM,FREE,BUSY
40,06/06/19,12:10 PM,12:10 PM,Giants at Mets,Citi Field - Flushing,Local TV: SNY- MLBN (out-of-market only) ----- Local Radio: WCBS 880- ESPN Deportes 1050,06/06/19,06/06/19,03:10 PM,03:10 PM,False,True,06/06/19,11:10 AM,11:10 AM,FREE,BUSY
41,06/07/19,07:10 PM,07:10 PM,Rockies at Mets,Citi Field - Flushing,Local TV: SNY ----- Local Radio: WCBS 880- ESPN Deportes 1050,06/07/19,06/07/19,10:10 PM,10:10 PM,False,True,06/07/19,06:10 PM,06:10 PM,FREE,BUSY
42,06/08/19,07:15 PM,07:15 PM,Rockies at Mets,Citi Field - Flushing,Local TV: FOX ----- Local Radio: WCBS 880- ESPN Deportes 1050,06/08/19,06/08/19,10:15 PM,10:15 PM,False,True,06/08/19,06:15 PM,06:15 PM,FREE,BUSY
43,06/09/19,01:10 PM,01:10 PM,Rockies at Mets,Citi Field - Flushing,Local TV: SNY ----- Local Radio: WCBS 880- ESPN Deportes 1050,06/09/19,06/09/19,04:10 PM,04:10 PM,False,True,06/09/19,12:10 PM,12:10 PM,FREE,BUSY
44,06/13/19,07:10 PM,07:10 PM,Cardinals at Mets,Citi Field - Flushing,Local TV: SNY- MLBN (out-of-market only) ----- Local Radio: WCBS 880- ESPN Deportes 1050,06/13/19,06/13/19,10:10 PM,10:10 PM,False,True,06/13/19,06:10 PM,06:10 PM,FREE,BUSY
45,06/14/19,07:10 PM,07:10 PM,Cardinals at Mets,Citi Field - Flushing,Local TV: SNY- MLBN (out-of-market only) ----- Local Radio: WCBS 880- ESPN Deportes 1050,06/14/19,06/14/19,10:10 PM,10:10 PM,False,True,06/14/19,06:10 PM,06:10 PM,FREE,BUSY
46,06/15/19,07:10 PM,07:10 PM,Cardinals at Mets,Citi Field - Flushing,Local TV: WPIX ----- Local Radio: WCBS 880- ESPN Deportes 1050,06/15/19,06/15/19,10:10 PM,10:10 PM,False,True,06/15/19,06:10 PM,06:10 PM,FREE,BUSY
47,06/16/19,01:10 PM,01:10 PM,Cardinals at Mets,Citi Field - Flushing,Local TV: WPIX ----- Local Radio: WCBS 880- ESPN Deportes 1050,06/16/19,06/16/19,04:10 PM,04:10 PM,False,True,06/16/19,12:10 PM,12:10 PM,FREE,BUSY
