,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
10,03/16/19,03:05 PM,04:05 PM,Rockies at Brewers,American Family Fields of Phoenix - Phoenix,Local Radio: WTMJ 620,03/16/19,03/16/19,06:05 PM,07:05 PM,False,True,03/16/19,02:05 PM,03:05 PM,FREE,BUSY
11,03/19/19,03:05 PM,04:05 PM,Rangers at Brewers,American Family Fields of Phoenix - Phoenix,Local Radio: WTMJ 620,03/19/19,03/19/19,06:05 PM,07:05 PM,False,True,03/19/19,02:05 PM,03:05 PM,FREE,BUSY
12,03/21/19,03:05 PM,04:05 PM,Dodgers at Brewers,American Family Fields of Phoenix - Phoenix,Local TV: FSWI ----- Local Radio: WTMJ 620,03/21/19,03/21/19,06:05 PM,07:05 PM,False,True,03/21/19,02:05 PM,03:05 PM,FREE,BUSY
13,03/22/19,03:05 PM,04:05 PM,Reds at Brewers,American Family Fields of Phoenix - Phoenix,Local TV: FSWI,03/22/19,03/22/19,06:05 PM,07:05 PM,False,True,03/22/19,02:05 PM,03:05 PM,FREE,BUSY
14,03/23/19,03:05 PM,04:05 PM,Royals at Brewers,American Family Fields of Phoenix - Phoenix,Local TV: FSWI ----- Local Radio: WTMJ 620,03/23/19,03/23/19,06:05 PM,07:05 PM,False,True,03/23/19,02:05 PM,03:05 PM,FREE,BUSY
15,03/28/19,01:10 PM,02:10 PM,Cardinals at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,03/28/19,03/28/19,04:10 PM,05:10 PM,False,True,03/28/19,12:10 PM,01:10 PM,FREE,BUSY
16,03/29/19,07:10 PM,08:10 PM,Cardinals at Brewers,Miller Park - Milwaukee,Local TV: FSWI- MLBN (out-of-market only) ----- Local Radio: WTMJ 620,03/29/19,03/29/19,10:10 PM,11:10 PM,False,True,03/29/19,06:10 PM,07:10 PM,FREE,BUSY
17,03/30/19,06:10 PM,07:10 PM,Cardinals at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,03/30/19,03/30/19,09:10 PM,10:10 PM,False,True,03/30/19,05:10 PM,06:10 PM,FREE,BUSY
18,03/31/19,01:10 PM,02:10 PM,Cardinals at Brewers,Miller Park - Milwaukee,Local TV: FSWI- WYTU ----- Local Radio: WTMJ 620,03/31/19,03/31/19,04:10 PM,05:10 PM,False,True,03/31/19,12:10 PM,01:10 PM,FREE,BUSY
19,04/05/19,07:10 PM,08:10 PM,Cubs at Brewers,Miller Park - Milwaukee,Local TV: FSWI+ ----- Local Radio: WTMJ 620,04/05/19,04/05/19,10:10 PM,11:10 PM,False,True,04/05/19,06:10 PM,07:10 PM,FREE,BUSY
