,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
44,06/01/19,06:15 PM,07:15 PM,Cubs at Cardinals,Busch Stadium - St. Louis,Local TV: FOX ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,06/01/19,06/01/19,09:15 PM,10:15 PM,False,True,06/01/19,05:15 PM,06:15 PM,FREE,BUSY
45,06/02/19,01:15 PM,02:15 PM,Cubs at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M- MLBN (out-of-market only) ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,06/02/19,06/02/19,04:15 PM,05:15 PM,False,True,06/02/19,12:15 PM,01:15 PM,FREE,BUSY
46,06/04/19,07:15 PM,08:15 PM,Reds at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- CRN,06/04/19,06/04/19,10:15 PM,11:15 PM,False,True,06/04/19,06:15 PM,07:15 PM,FREE,BUSY
47,06/06/19,12:15 PM,01:15 PM,Reds at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- CRN,06/06/19,06/06/19,03:15 PM,04:15 PM,False,True,06/06/19,11:15 AM,12:15 PM,FREE,BUSY
48,06/17/19,07:15 PM,08:15 PM,Marlins at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,06/17/19,06/17/19,10:15 PM,11:15 PM,False,True,06/17/19,06:15 PM,07:15 PM,FREE,BUSY
49,06/18/19,07:15 PM,08:15 PM,Marlins at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,06/18/19,06/18/19,10:15 PM,11:15 PM,False,True,06/18/19,06:15 PM,07:15 PM,FREE,BUSY
50,06/19/19,07:15 PM,08:15 PM,Marlins at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,06/19/19,06/19/19,10:15 PM,11:15 PM,False,True,06/19/19,06:15 PM,07:15 PM,FREE,BUSY
51,06/20/19,06:15 PM,07:15 PM,Marlins at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,06/20/19,06/20/19,09:15 PM,10:15 PM,False,True,06/20/19,05:15 PM,06:15 PM,FREE,BUSY
52,06/21/19,07:15 PM,08:15 PM,Angels at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,06/21/19,06/21/19,10:15 PM,11:15 PM,False,True,06/21/19,06:15 PM,07:15 PM,FREE,BUSY
53,06/22/19,01:15 PM,02:15 PM,Angels at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,06/22/19,06/22/19,04:15 PM,05:15 PM,False,True,06/22/19,12:15 PM,01:15 PM,FREE,BUSY
54,06/23/19,06:05 PM,07:05 PM,Angels at Cardinals,Busch Stadium - St. Louis,Local TV: ESPN ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,06/23/19,06/23/19,09:05 PM,10:05 PM,False,True,06/23/19,05:05 PM,06:05 PM,FREE,BUSY
55,06/25/19,07:15 PM,08:15 PM,Athletics at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,06/25/19,06/25/19,10:15 PM,11:15 PM,False,True,06/25/19,06:15 PM,07:15 PM,FREE,BUSY
56,06/26/19,06:15 PM,07:15 PM,Athletics at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,06/26/19,06/26/19,09:15 PM,10:15 PM,False,True,06/26/19,05:15 PM,06:15 PM,FREE,BUSY
57,07/09/19,07:30 PM,07:30 PM,NL All-Stars at AL All-Stars,Progressive Field - Cleveland,,07/09/19,07/09/19,10:30 PM,10:30 PM,False,True,07/09/19,06:30 PM,06:30 PM,FREE,BUSY
58,07/12/19,07:15 PM,08:15 PM,D-backs at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,07/12/19,07/12/19,10:15 PM,11:15 PM,False,True,07/12/19,06:15 PM,07:15 PM,FREE,BUSY
59,07/13/19,06:15 PM,07:15 PM,D-backs at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- CRN- WIJR AM 880 (En Espanol),07/13/19,07/13/19,09:15 PM,10:15 PM,False,True,07/13/19,05:15 PM,06:15 PM,FREE,BUSY
60,07/14/19,01:15 PM,02:15 PM,D-backs at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- CRN- WIJR AM 880 (En Espanol),07/14/19,07/14/19,04:15 PM,05:15 PM,False,True,07/14/19,12:15 PM,01:15 PM,FREE,BUSY
61,07/15/19,07:15 PM,08:15 PM,Pirates at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- CRN,07/15/19,07/15/19,10:15 PM,11:15 PM,False,True,07/15/19,06:15 PM,07:15 PM,FREE,BUSY
62,07/16/19,07:15 PM,08:15 PM,Pirates at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- CRN,07/16/19,07/16/19,10:15 PM,11:15 PM,False,True,07/16/19,06:15 PM,07:15 PM,FREE,BUSY
63,07/17/19,12:15 PM,01:15 PM,Pirates at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- CRN,07/17/19,07/17/19,03:15 PM,04:15 PM,False,True,07/17/19,11:15 AM,12:15 PM,FREE,BUSY
64,07/26/19,07:15 PM,08:15 PM,Astros at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,07/26/19,07/26/19,10:15 PM,11:15 PM,False,True,07/26/19,06:15 PM,07:15 PM,FREE,BUSY
65,07/27/19,06:15 PM,07:15 PM,Astros at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M- FS1 ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,07/27/19,07/27/19,09:15 PM,10:15 PM,False,True,07/27/19,05:15 PM,06:15 PM,FREE,BUSY
66,07/28/19,01:15 PM,02:15 PM,Astros at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,07/28/19,07/28/19,04:15 PM,05:15 PM,False,True,07/28/19,12:15 PM,01:15 PM,FREE,BUSY
67,07/30/19,07:15 PM,08:15 PM,Cubs at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M- MLBN (out-of-market only) ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,07/30/19,07/30/19,10:15 PM,11:15 PM,False,True,07/30/19,06:15 PM,07:15 PM,FREE,BUSY
68,07/31/19,07:15 PM,08:15 PM,Cubs at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M- ESPN ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,07/31/19,07/31/19,10:15 PM,11:15 PM,False,True,07/31/19,06:15 PM,07:15 PM,FREE,BUSY
69,08/01/19,06:15 PM,07:15 PM,Cubs at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M- MLBN (out-of-market only) ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,08/01/19,08/01/19,09:15 PM,10:15 PM,False,True,08/01/19,05:15 PM,06:15 PM,FREE,BUSY
70,08/09/19,07:15 PM,08:15 PM,Pirates at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,08/09/19,08/09/19,10:15 PM,11:15 PM,False,True,08/09/19,06:15 PM,07:15 PM,FREE,BUSY
71,08/10/19,06:15 PM,07:15 PM,Pirates at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,08/10/19,08/10/19,09:15 PM,10:15 PM,False,True,08/10/19,05:15 PM,06:15 PM,FREE,BUSY
72,08/11/19,01:15 PM,02:15 PM,Pirates at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,08/11/19,08/11/19,04:15 PM,05:15 PM,False,True,08/11/19,12:15 PM,01:15 PM,FREE,BUSY
73,08/19/19,06:45 PM,07:45 PM,Brewers at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M- MLBN (out-of-market only) ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,08/19/19,08/19/19,09:45 PM,10:45 PM,False,True,08/19/19,05:45 PM,06:45 PM,FREE,BUSY
74,08/20/19,06:45 PM,07:45 PM,Brewers at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,08/20/19,08/20/19,09:45 PM,10:45 PM,False,True,08/20/19,05:45 PM,06:45 PM,FREE,BUSY
75,08/21/19,06:45 PM,07:45 PM,Brewers at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,08/21/19,08/21/19,09:45 PM,10:45 PM,False,True,08/21/19,05:45 PM,06:45 PM,FREE,BUSY
76,08/22/19,06:45 PM,07:45 PM,Rockies at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,08/22/19,08/22/19,09:45 PM,10:45 PM,False,True,08/22/19,05:45 PM,06:45 PM,FREE,BUSY
77,08/23/19,07:15 PM,08:15 PM,Rockies at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,08/23/19,08/23/19,10:15 PM,11:15 PM,False,True,08/23/19,06:15 PM,07:15 PM,FREE,BUSY
78,08/24/19,06:15 PM,07:15 PM,Rockies at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M- FS1 ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,08/24/19,08/24/19,09:15 PM,10:15 PM,False,True,08/24/19,05:15 PM,06:15 PM,FREE,BUSY
79,08/25/19,01:15 PM,02:15 PM,Rockies at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,08/25/19,08/25/19,04:15 PM,05:15 PM,False,True,08/25/19,12:15 PM,01:15 PM,FREE,BUSY
80,08/31/19,12:15 PM,01:15 PM,Reds at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M- MLBN (out-of-market only) ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,08/31/19,08/31/19,03:15 PM,04:15 PM,False,True,08/31/19,11:15 AM,12:15 PM,FREE,BUSY
81,08/31/19,06:15 PM,07:15 PM,Reds at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- CRN,08/31/19,08/31/19,09:15 PM,10:15 PM,False,True,08/31/19,05:15 PM,06:15 PM,FREE,BUSY
82,09/01/19,12:05 PM,01:05 PM,Reds at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,09/01/19,09/01/19,03:05 PM,04:05 PM,False,True,09/01/19,11:05 AM,12:05 PM,FREE,BUSY
83,09/01/19,06:05 PM,07:05 PM,Reds at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,09/01/19,09/01/19,09:05 PM,10:05 PM,False,True,09/01/19,05:05 PM,06:05 PM,FREE,BUSY
84,09/02/19,01:15 PM,02:15 PM,Giants at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- CRN,09/02/19,09/02/19,04:15 PM,05:15 PM,False,True,09/02/19,12:15 PM,01:15 PM,FREE,BUSY
85,09/03/19,06:45 PM,07:45 PM,Giants at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- CRN,09/03/19,09/03/19,09:45 PM,10:45 PM,False,True,09/03/19,05:45 PM,06:45 PM,FREE,BUSY
86,09/04/19,06:45 PM,07:45 PM,Giants at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- CRN,09/04/19,09/04/19,09:45 PM,10:45 PM,False,True,09/04/19,05:45 PM,06:45 PM,FREE,BUSY
87,09/05/19,12:15 PM,01:15 PM,Giants at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M- MLBN (out-of-market only) ----- Local Radio: KMOX 1120- CRN,09/05/19,09/05/19,03:15 PM,04:15 PM,False,True,09/05/19,11:15 AM,12:15 PM,FREE,BUSY
88,09/13/19,07:15 PM,08:15 PM,Brewers at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,09/13/19,09/13/19,10:15 PM,11:15 PM,False,True,09/13/19,06:15 PM,07:15 PM,FREE,BUSY
89,09/14/19,06:15 PM,07:15 PM,Brewers at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M- MLBN (out-of-market only) ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,09/14/19,09/14/19,09:15 PM,10:15 PM,False,True,09/14/19,05:15 PM,06:15 PM,FREE,BUSY
90,09/15/19,01:15 PM,02:15 PM,Brewers at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,09/15/19,09/15/19,04:15 PM,05:15 PM,False,True,09/15/19,12:15 PM,01:15 PM,FREE,BUSY
91,09/16/19,06:45 PM,07:45 PM,Nationals at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M- MLBN (out-of-market only) ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,09/16/19,09/16/19,09:45 PM,10:45 PM,False,True,09/16/19,05:45 PM,06:45 PM,FREE,BUSY
92,09/17/19,06:45 PM,07:45 PM,Nationals at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,09/17/19,09/17/19,09:45 PM,10:45 PM,False,True,09/17/19,05:45 PM,06:45 PM,FREE,BUSY
93,09/18/19,12:15 PM,01:15 PM,Nationals at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M- MLBN (out-of-market only) ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,09/18/19,09/18/19,03:15 PM,04:15 PM,False,True,09/18/19,11:15 AM,12:15 PM,FREE,BUSY
