,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
22,04/23/19,01:10 PM,01:10 PM,Tigers at Red Sox,Fenway Park - Boston,Local TV: NESN- MLBN (out-of-market only) ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,04/23/19,04/23/19,04:10 PM,04:10 PM,False,True,04/23/19,12:10 PM,12:10 PM,FREE,BUSY
23,04/23/19,07:10 PM,07:10 PM,Tigers at Red Sox,Fenway Park - Boston,Local TV: NESN+ ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,04/23/19,04/23/19,10:10 PM,10:10 PM,False,True,04/23/19,06:10 PM,06:10 PM,FREE,BUSY
24,04/24/19,07:10 PM,07:10 PM,Tigers at Red Sox,Fenway Park - Boston,Local TV: NESN ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,04/24/19,04/24/19,10:10 PM,10:10 PM,False,True,04/24/19,06:10 PM,06:10 PM,FREE,BUSY
25,04/25/19,07:10 PM,07:10 PM,Tigers at Red Sox,Fenway Park - Boston,Local TV: NESN- MLBN (out-of-market only) ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,04/25/19,04/25/19,10:10 PM,10:10 PM,False,True,04/25/19,06:10 PM,06:10 PM,FREE,BUSY
26,04/27/19,04:05 PM,04:05 PM,Rays at Red Sox,Fenway Park - Boston,Local TV: NESN ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,04/27/19,04/27/19,07:05 PM,07:05 PM,False,True,04/27/19,03:05 PM,03:05 PM,FREE,BUSY
27,04/28/19,01:05 PM,01:05 PM,Rays at Red Sox,Fenway Park - Boston,Local TV: NESN- MLBN (out-of-market only) ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,04/28/19,04/28/19,04:05 PM,04:05 PM,False,True,04/28/19,12:05 PM,12:05 PM,FREE,BUSY
28,04/29/19,07:10 PM,07:10 PM,Athletics at Red Sox,Fenway Park - Boston,Local TV: ESPN- NESN- ESPN Deportes- WatchESPN ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,04/29/19,04/29/19,10:10 PM,10:10 PM,False,True,04/29/19,06:10 PM,06:10 PM,FREE,BUSY
29,04/30/19,07:10 PM,07:10 PM,Athletics at Red Sox,Fenway Park - Boston,Local TV: NESN ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,04/30/19,04/30/19,10:10 PM,10:10 PM,False,True,04/30/19,06:10 PM,06:10 PM,FREE,BUSY
30,05/01/19,01:05 PM,01:05 PM,Athletics at Red Sox,Fenway Park - Boston,Local TV: NESN- MLBN (out-of-market only) ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,05/01/19,05/01/19,04:05 PM,04:05 PM,False,True,05/01/19,12:05 PM,12:05 PM,FREE,BUSY
31,05/10/19,07:10 PM,07:10 PM,Mariners at Red Sox,Fenway Park - Boston,Local TV: NESN- MLBN (out-of-market only) ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,05/10/19,05/10/19,10:10 PM,10:10 PM,False,True,05/10/19,06:10 PM,06:10 PM,FREE,BUSY
32,05/11/19,01:05 PM,01:05 PM,Mariners at Red Sox,Fenway Park - Boston,Local TV: NESN- MLBN (out-of-market only) ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,05/11/19,05/11/19,04:05 PM,04:05 PM,False,True,05/11/19,12:05 PM,12:05 PM,FREE,BUSY
33,05/12/19,01:05 PM,01:05 PM,Mariners at Red Sox,Fenway Park - Boston,Local TV: NESN- MLBN (out-of-market only) ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,05/12/19,05/12/19,04:05 PM,04:05 PM,False,True,05/12/19,12:05 PM,12:05 PM,FREE,BUSY
34,05/14/19,07:10 PM,07:10 PM,Rockies at Red Sox,Fenway Park - Boston,Local TV: NESN- MLBN (out-of-market only) ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,05/14/19,05/14/19,10:10 PM,10:10 PM,False,True,05/14/19,06:10 PM,06:10 PM,FREE,BUSY
35,05/15/19,07:10 PM,07:10 PM,Rockies at Red Sox,Fenway Park - Boston,Local TV: NESN ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,05/15/19,05/15/19,10:10 PM,10:10 PM,False,True,05/15/19,06:10 PM,06:10 PM,FREE,BUSY
36,05/17/19,07:10 PM,07:10 PM,Astros at Red Sox,Fenway Park - Boston,Local TV: NESN- MLBN (out-of-market only) ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,05/17/19,05/17/19,10:10 PM,10:10 PM,False,True,05/17/19,06:10 PM,06:10 PM,FREE,BUSY
37,05/18/19,07:15 PM,07:15 PM,Astros at Red Sox,Fenway Park - Boston,Local TV: FOX ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,05/18/19,05/18/19,10:15 PM,10:15 PM,False,True,05/18/19,06:15 PM,06:15 PM,FREE,BUSY
38,05/19/19,01:05 PM,01:05 PM,Astros at Red Sox,Fenway Park - Boston,Local TV: NESN- MLBN (out-of-market only) ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,05/19/19,05/19/19,04:05 PM,04:05 PM,False,True,05/19/19,12:05 PM,12:05 PM,FREE,BUSY
39,05/27/19,04:05 PM,04:05 PM,Indians at Red Sox,Fenway Park - Boston,Local TV: NESN- ESPN (out-of-market only) ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,05/27/19,05/27/19,07:05 PM,07:05 PM,False,True,05/27/19,03:05 PM,03:05 PM,FREE,BUSY
40,05/28/19,07:10 PM,07:10 PM,Indians at Red Sox,Fenway Park - Boston,Local TV: NESN ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,05/28/19,05/28/19,10:10 PM,10:10 PM,False,True,05/28/19,06:10 PM,06:10 PM,FREE,BUSY
41,05/29/19,06:10 PM,06:10 PM,Indians at Red Sox,Fenway Park - Boston,Local TV: NESN ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,05/29/19,05/29/19,09:10 PM,09:10 PM,False,True,05/29/19,05:10 PM,05:10 PM,FREE,BUSY
42,06/07/19,07:10 PM,07:10 PM,Rays at Red Sox,Fenway Park - Boston,Local TV: NESN ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,06/07/19,06/07/19,10:10 PM,10:10 PM,False,True,06/07/19,06:10 PM,06:10 PM,FREE,BUSY
43,06/08/19,01:05 PM,01:05 PM,Rays at Red Sox,Fenway Park - Boston,Local TV: NESN- MLBN (out-of-market only) ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,06/08/19,06/08/19,04:05 PM,04:05 PM,False,True,06/08/19,12:05 PM,12:05 PM,FREE,BUSY
44,06/08/19,06:10 PM,06:10 PM,Rays at Red Sox,Fenway Park - Boston,Local TV: NESN ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,06/08/19,06/08/19,09:10 PM,09:10 PM,False,True,06/08/19,05:10 PM,05:10 PM,FREE,BUSY
45,06/09/19,01:05 PM,01:05 PM,Rays at Red Sox,Fenway Park - Boston,Local TV: NESN ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,06/09/19,06/09/19,04:05 PM,04:05 PM,False,True,06/09/19,12:05 PM,12:05 PM,FREE,BUSY
46,06/10/19,07:10 PM,07:10 PM,Rangers at Red Sox,Fenway Park - Boston,Local TV: NESN ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,06/10/19,06/10/19,10:10 PM,10:10 PM,False,True,06/10/19,06:10 PM,06:10 PM,FREE,BUSY
47,06/11/19,07:10 PM,07:10 PM,Rangers at Red Sox,Fenway Park - Boston,Local TV: NESN ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,06/11/19,06/11/19,10:10 PM,10:10 PM,False,True,06/11/19,06:10 PM,06:10 PM,FREE,BUSY
