,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
23,04/14/19,04:10 PM,04:10 PM,Cardinals at Reds,Estadio de Beisbol Monterrey - Monterrey,Local TV: FS-O- ESPN ----- Local Radio: WLW 700- Reds Radio Network,04/14/19,04/14/19,07:10 PM,07:10 PM,False,True,04/14/19,03:10 PM,03:10 PM,FREE,BUSY
24,04/23/19,06:40 PM,06:40 PM,Braves at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,04/23/19,04/23/19,09:40 PM,09:40 PM,False,True,04/23/19,05:40 PM,05:40 PM,FREE,BUSY
25,04/24/19,06:40 PM,06:40 PM,Braves at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,04/24/19,04/24/19,09:40 PM,09:40 PM,False,True,04/24/19,05:40 PM,05:40 PM,FREE,BUSY
26,04/25/19,06:40 PM,06:40 PM,Braves at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,04/25/19,04/25/19,09:40 PM,09:40 PM,False,True,04/25/19,05:40 PM,05:40 PM,FREE,BUSY
27,05/03/19,07:10 PM,07:10 PM,Giants at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,05/03/19,05/03/19,10:10 PM,10:10 PM,False,True,05/03/19,06:10 PM,06:10 PM,FREE,BUSY
28,05/04/19,07:10 PM,07:10 PM,Giants at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,05/04/19,05/04/19,10:10 PM,10:10 PM,False,True,05/04/19,06:10 PM,06:10 PM,FREE,BUSY
29,05/05/19,04:10 PM,04:10 PM,Giants at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,05/05/19,05/05/19,07:10 PM,07:10 PM,False,True,05/05/19,03:10 PM,03:10 PM,FREE,BUSY
30,05/06/19,12:35 PM,12:35 PM,Giants at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O- MLBN (out-of-market only) ----- Local Radio: WLW 700- Reds Radio Network,05/06/19,05/06/19,03:35 PM,03:35 PM,False,True,05/06/19,11:35 AM,11:35 AM,FREE,BUSY
31,05/14/19,06:40 PM,06:40 PM,Cubs at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,05/14/19,05/14/19,09:40 PM,09:40 PM,False,True,05/14/19,05:40 PM,05:40 PM,FREE,BUSY
32,05/15/19,06:40 PM,06:40 PM,Cubs at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,05/15/19,05/15/19,09:40 PM,09:40 PM,False,True,05/15/19,05:40 PM,05:40 PM,FREE,BUSY
